Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Sheath_sumtemp	Sheath_diameter	Sheath_length	Sheath_final_length	Sheath_surface	Sheath_PAR	Photosynthetic
285.0	2874.6	15.7	1	Maxwell	(1, 2)	2	6	2014.2	0.4	9.34376	9.34376	5.87085755458	16145.9202231	False
285.0	2874.6	15.7	1	Maxwell	(1, 2)	2	7	1921.0	0.4	10.782912	10.782912	6.7751034247	25541.0778083	False
285.0	2874.6	15.7	1	Maxwell	(1, 2)	2	8	1817.2	0.4	12.222064	12.222064	7.67934929482	29323.7721645	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	2	2719.1	0.4	2.70152	2.70152	1.69741507711	541.795668082	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	3	2619.8	0.4	3.25504	3.25504	2.04520195023	867.821242723	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	4	2516.7	0.4	3.80856	3.80856	2.39298882335	1219.45326097	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	5	2417.1	0.4	4.9156	4.9156	3.0885625696	744.441257375	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	6	2321.3	0.4	6.02264	6.02264	3.78413631584	1498.49773358	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	7	2220.7	0.4	7.12968	7.12968	4.47971006209	2723.68537814	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	8	2119.4	0.4	8.23672	8.23672	5.17528380834	7343.13295667	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	9	2014.2	0.4	9.34376	9.34376	5.87085755458	11343.1879982	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	10	1921.0	0.4	10.4508	10.4508	6.56643130083	12430.5475113	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	11	1817.2	0.4	11.55784	11.55784	7.26200504707	21077.9995455	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	1	2798.8	0.4	2.148	2.148	1.34962820398	209.174578566	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	1	2508.0	0.4	2.148	2.148	1.34962820398	213.262612108	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	2	2408.7	0.4	3.587152	3.587152	2.2538740741	794.824704526	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	3	2312.0	0.4	5.026304	5.026304	3.15811994422	1314.75734246	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	4	2210.7	0.4	6.465456	6.465456	4.06236581434	2633.39416404	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	5	2107.4	0.4	7.904608	7.904608	4.96661168446	8506.58534023	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	6	2014.2	0.4	9.34376	9.34376	5.87085755458	14914.0752607	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	7	1906.9	0.4	10.782912	10.782912	6.7751034247	21701.0318645	False
285.0	2874.6	15.7	2	Maxwell	(1, 2)	2	8	1817.2	0.4	12.222064	12.222064	7.67934929482	27156.6130339	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	2	2698.3	0.4	2.70152	2.70152	1.69741507711	180.1936805	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	1	2408.7	0.4	2.148	2.148	1.34962820398	816.493335673	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	2	2312.0	0.4	3.94694	3.94694	2.47993554163	2000.18031129	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	3	2210.7	0.4	5.74588	5.74588	3.61024287928	4380.30269233	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	4	2107.4	0.4	7.54482	7.54482	4.74055021693	10057.4029337	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	5	2014.2	0.4	9.34376	9.34376	5.87085755458	14082.3742302	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	6	1906.9	0.4	11.1427	11.1427	7.00116489223	16640.5238208	False
285.0	2874.6	15.7	2	Maxwell	(1, 3)	3	7	1817.2	0.4	12.94164	12.94164	8.13147222988	32367.1946035	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	3	2608.0	0.4	3.25504	3.25504	2.04520195023	236.544737709	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	1	2312.0	0.4	2.148	2.148	1.34962820398	1836.9902745	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	2	2210.7	0.4	4.54658666667	4.54658666667	2.85670465418	6149.45711999	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	3	2107.4	0.4	6.94517333333	6.94517333333	4.36378110438	10500.146908	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	4	2014.2	0.4	9.34376	9.34376	5.87085755458	20330.4053421	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	5	1906.9	0.4	11.7423466667	11.7423466667	7.37793400478	27851.8965071	False
285.0	2874.6	15.7	2	Maxwell	(1, 4)	4	6	1817.2	0.4	14.1409333333	14.1409333333	8.88501045498	38653.2920158	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	4	2508.0	0.4	3.80856	3.80856	2.39298882335	358.572921401	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	5	2408.7	0.4	4.9156	4.9156	3.0885625696	449.698357832	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	6	2312.0	0.4	6.02264	6.02264	3.78413631584	765.004559573	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	7	2210.7	0.4	7.12968	7.12968	4.47971006209	1163.64391929	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	8	2107.4	0.4	8.23672	8.23672	5.17528380834	3052.56857895	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	9	2014.2	0.4	9.34376	9.34376	5.87085755458	10054.6899626	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	10	1906.9	0.4	10.4508	10.4508	6.56643130083	14214.11481	False
285.0	2874.6	15.7	2	Maxwell	(1,)	-1	11	1817.2	0.4	11.55784	11.55784	7.26200504707	19541.1636012	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	1	2755.8	0.4	2.148	2.148	1.34962820398	159.790079345	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	1	2262.1	0.4	2.148	2.148	1.34962820398	1040.32622563	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	2	2160.9	0.4	4.54658666667	4.54658666667	2.85670465418	3888.50390499	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	3	2060.9	0.4	6.94517333333	6.94517333333	4.36378110438	9016.0200481	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	4	1951.2	0.4	9.34376	9.34376	5.87085755458	15911.0826059	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	5	1860.3	0.4	11.7423466667	11.7423466667	7.37793400478	19464.8021883	False
285.0	2874.6	15.7	3	Maxwell	(1, 2, 1)	4	6	1753.6	0.4	14.1409333333	14.1409333333	8.88501045498	30582.4899094	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	1	2460.6	0.4	2.148	2.148	1.34962820398	179.863151856	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	2	2359.7	0.4	3.587152	3.587152	2.2538740741	315.711144655	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	3	2262.1	0.4	5.026304	5.026304	3.15811994422	592.988306293	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	4	2160.9	0.4	6.465456	6.465456	4.06236581434	1198.23747496	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	5	2060.9	0.4	7.904608	7.904608	4.96661168446	5086.58636604	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	6	1951.2	0.4	9.34376	9.34376	5.87085755458	9955.02301466	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	7	1860.3	0.4	10.782912	10.782912	6.7751034247	17944.706182	False
285.0	2874.6	15.7	3	Maxwell	(1, 2)	2	8	1753.6	0.4	12.222064	12.222064	7.67934929482	27430.3914803	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	2	2656.2	0.4	2.70152	2.70152	1.69741507711	557.789578912	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	1	2359.7	0.4	2.148	2.148	1.34962820398	598.004384883	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	2	2262.1	0.4	3.94694	3.94694	2.47993554163	920.386400005	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	3	2160.9	0.4	5.74588	5.74588	3.61024287928	2109.98649122	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	4	2060.9	0.4	7.54482	7.54482	4.74055021693	3979.77986321	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	5	1951.2	0.4	9.34376	9.34376	5.87085755458	8667.36072687	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	6	1860.3	0.4	11.1427	11.1427	7.00116489223	15810.2749344	False
285.0	2874.6	15.7	3	Maxwell	(1, 3)	3	7	1753.6	0.4	12.94164	12.94164	8.13147222988	23904.6741655	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	3	2557.2	0.4	3.25504	3.25504	2.04520195023	409.500767163	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	4	2460.6	0.4	3.80856	3.80856	2.39298882335	602.015417414	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	5	2359.7	0.4	4.9156	4.9156	3.0885625696	1090.22291218	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	6	2262.1	0.4	6.02264	6.02264	3.78413631584	1191.15311881	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	7	2160.9	0.4	7.12968	7.12968	4.47971006209	2632.92020138	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	8	2060.9	0.4	8.23672	8.23672	5.17528380834	5256.69919823	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	9	1951.2	0.4	9.34376	9.34376	5.87085755458	8855.13355775	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	10	1860.3	0.4	10.4508	10.4508	6.56643130083	16138.1019226	False
285.0	2874.6	15.7	3	Maxwell	(1,)	-1	11	1753.6	0.4	11.55784	11.55784	7.26200504707	21346.4267084	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	1	2818.6	0.4	2.148	2.148	1.34962820398	811.6102293	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	1	2516.7	0.4	2.148	2.148	1.34962820398	492.121926151	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	2	2417.1	0.4	3.587152	3.587152	2.2538740741	674.950506497	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	3	2321.3	0.4	5.026304	5.026304	3.15811994422	996.015677274	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	4	2220.7	0.4	6.465456	6.465456	4.06236581434	1646.737172	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	5	2119.4	0.4	7.904608	7.904608	4.96661168446	2857.07428122	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	6	2026.7	0.4	9.34376	9.34376	5.87085755458	9094.64437907	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	7	1921.0	0.4	10.782912	10.782912	6.7751034247	13217.9582647	False
285.0	2874.6	15.7	4	Maxwell	(1, 2)	2	8	1828.7	0.4	12.222064	12.222064	7.67934929482	27184.6412274	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	2	2719.1	0.4	2.70152	2.70152	1.69741507711	688.416363439	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	3	2619.8	0.4	3.25504	3.25504	2.04520195023	861.209521265	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	1	2321.3	0.4	2.148	2.148	1.34962820398	1284.10230162	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	2	2220.7	0.4	4.54658666667	4.54658666667	2.85670465418	4313.08206371	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	3	2119.4	0.4	6.94517333333	6.94517333333	4.36378110438	8575.8420138	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	4	2026.7	0.4	9.34376	9.34376	5.87085755458	16559.2056136	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	5	1921.0	0.4	11.7423466667	11.7423466667	7.37793400478	21576.0107119	False
285.0	2874.6	15.7	4	Maxwell	(1, 4)	4	6	1828.7	0.4	14.1409333333	14.1409333333	8.88501045498	25516.8794623	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	4	2516.7	0.4	3.80856	3.80856	2.39298882335	1034.82502034	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	5	2417.1	0.4	4.9156	4.9156	3.0885625696	1221.67059403	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	6	2321.3	0.4	6.02264	6.02264	3.78413631584	875.276570215	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	7	2220.7	0.4	7.12968	7.12968	4.47971006209	2618.57003924	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	8	2119.4	0.4	8.23672	8.23672	5.17528380834	7200.05122971	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	9	2026.7	0.4	9.34376	9.34376	5.87085755458	12294.9579013	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	10	1921.0	0.4	10.4508	10.4508	6.56643130083	18407.8745052	False
285.0	2874.6	15.7	4	Maxwell	(1,)	-1	11	1828.7	0.4	11.55784	11.55784	7.26200504707	28071.5106049	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	1	2824.2	0.4	2.148	2.148	1.34962820398	457.426724545	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	1	2336.7	0.4	2.148	2.148	1.34962820398	1650.16204789	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	2	2236.1	0.4	4.54658666667	4.54658666667	2.85670465418	4953.23779792	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	3	2134.8	0.4	6.94517333333	6.94517333333	4.36378110438	9823.71759719	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	4	2029.6	0.4	9.34376	9.34376	5.87085755458	16999.8828655	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	5	1936.4	0.4	11.7423466667	11.7423466667	7.37793400478	28762.6173286	False
286.0	2890.0	15.4	1	Maxwell	(1, 2, 1)	4	6	1832.6	0.4	14.1409333333	14.1409333333	8.88501045498	35800.572799	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	1	2532.1	0.4	2.148	2.148	1.34962820398	323.26236732	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	2	2432.5	0.4	3.587152	3.587152	2.2538740741	629.649594857	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	3	2336.7	0.4	5.026304	5.026304	3.15811994422	1081.8856977	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	4	2236.1	0.4	6.465456	6.465456	4.06236581434	2025.57222732	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	5	2134.8	0.4	7.904608	7.904608	4.96661168446	7502.37183299	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	6	2029.6	0.4	9.34376	9.34376	5.87085755458	16145.9202231	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	7	1936.4	0.4	10.782912	10.782912	6.7751034247	25541.0778083	False
286.0	2890.0	15.4	1	Maxwell	(1, 2)	2	8	1832.6	0.4	12.222064	12.222064	7.67934929482	29323.7721645	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	2	2734.5	0.4	2.70152	2.70152	1.69741507711	541.795668082	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	3	2635.2	0.4	3.25504	3.25504	2.04520195023	867.821242723	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	4	2532.1	0.4	3.80856	3.80856	2.39298882335	1219.45326097	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	5	2432.5	0.4	4.9156	4.9156	3.0885625696	744.441257375	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	6	2336.7	0.4	6.02264	6.02264	3.78413631584	1498.49773358	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	7	2236.1	0.4	7.12968	7.12968	4.47971006209	2723.68537814	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	8	2134.8	0.4	8.23672	8.23672	5.17528380834	7343.13295667	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	9	2029.6	0.4	9.34376	9.34376	5.87085755458	11343.1879982	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	10	1936.4	0.4	10.4508	10.4508	6.56643130083	12430.5475113	False
286.0	2890.0	15.4	1	Maxwell	(1,)	-1	11	1832.6	0.4	11.55784	11.55784	7.26200504707	21077.9995455	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	1	2814.2	0.4	2.148	2.148	1.34962820398	209.174578566	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	1	2523.4	0.4	2.148	2.148	1.34962820398	213.262612108	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	2	2424.1	0.4	3.587152	3.587152	2.2538740741	794.824704526	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	3	2327.4	0.4	5.026304	5.026304	3.15811994422	1314.75734246	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	4	2226.1	0.4	6.465456	6.465456	4.06236581434	2633.39416404	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	5	2122.8	0.4	7.904608	7.904608	4.96661168446	8506.58534023	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	6	2029.6	0.4	9.34376	9.34376	5.87085755458	14914.0752607	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	7	1922.3	0.4	10.782912	10.782912	6.7751034247	21701.0318645	False
286.0	2890.0	15.4	2	Maxwell	(1, 2)	2	8	1832.6	0.4	12.222064	12.222064	7.67934929482	27156.6130339	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	2	2713.7	0.4	2.70152	2.70152	1.69741507711	180.1936805	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	1	2424.1	0.4	2.148	2.148	1.34962820398	816.493335673	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	2	2327.4	0.4	3.94694	3.94694	2.47993554163	2000.18031129	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	3	2226.1	0.4	5.74588	5.74588	3.61024287928	4380.30269233	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	4	2122.8	0.4	7.54482	7.54482	4.74055021693	10057.4029337	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	5	2029.6	0.4	9.34376	9.34376	5.87085755458	14082.3742302	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	6	1922.3	0.4	11.1427	11.1427	7.00116489223	16640.5238208	False
286.0	2890.0	15.4	2	Maxwell	(1, 3)	3	7	1832.6	0.4	12.94164	12.94164	8.13147222988	32367.1946035	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	3	2623.4	0.4	3.25504	3.25504	2.04520195023	236.544737709	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	1	2327.4	0.4	2.148	2.148	1.34962820398	1836.9902745	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	2	2226.1	0.4	4.54658666667	4.54658666667	2.85670465418	6149.45711999	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	3	2122.8	0.4	6.94517333333	6.94517333333	4.36378110438	10500.146908	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	4	2029.6	0.4	9.34376	9.34376	5.87085755458	20330.4053421	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	5	1922.3	0.4	11.7423466667	11.7423466667	7.37793400478	27851.8965071	False
286.0	2890.0	15.4	2	Maxwell	(1, 4)	4	6	1832.6	0.4	14.1409333333	14.1409333333	8.88501045498	38653.2920158	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	4	2523.4	0.4	3.80856	3.80856	2.39298882335	358.572921401	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	5	2424.1	0.4	4.9156	4.9156	3.0885625696	449.698357832	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	6	2327.4	0.4	6.02264	6.02264	3.78413631584	765.004559573	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	7	2226.1	0.4	7.12968	7.12968	4.47971006209	1163.64391929	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	8	2122.8	0.4	8.23672	8.23672	5.17528380834	3052.56857895	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	9	2029.6	0.4	9.34376	9.34376	5.87085755458	10054.6899626	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	10	1922.3	0.4	10.4508	10.4508	6.56643130083	14214.11481	False
286.0	2890.0	15.4	2	Maxwell	(1,)	-1	11	1832.6	0.4	11.55784	11.55784	7.26200504707	19541.1636012	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	1	2771.2	0.4	2.148	2.148	1.34962820398	159.790079345	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	1	2277.5	0.4	2.148	2.148	1.34962820398	1040.32622563	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	2	2176.3	0.4	4.54658666667	4.54658666667	2.85670465418	3888.50390499	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	3	2076.3	0.4	6.94517333333	6.94517333333	4.36378110438	9016.0200481	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	4	1966.6	0.4	9.34376	9.34376	5.87085755458	15911.0826059	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	5	1875.7	0.4	11.7423466667	11.7423466667	7.37793400478	19464.8021883	False
286.0	2890.0	15.4	3	Maxwell	(1, 2, 1)	4	6	1769.0	0.4	14.1409333333	14.1409333333	8.88501045498	30582.4899094	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	1	2476.0	0.4	2.148	2.148	1.34962820398	179.863151856	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	2	2375.1	0.4	3.587152	3.587152	2.2538740741	315.711144655	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	3	2277.5	0.4	5.026304	5.026304	3.15811994422	592.988306293	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	4	2176.3	0.4	6.465456	6.465456	4.06236581434	1198.23747496	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	5	2076.3	0.4	7.904608	7.904608	4.96661168446	5086.58636604	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	6	1966.6	0.4	9.34376	9.34376	5.87085755458	9955.02301466	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	7	1875.7	0.4	10.782912	10.782912	6.7751034247	17944.706182	False
286.0	2890.0	15.4	3	Maxwell	(1, 2)	2	8	1769.0	0.4	12.222064	12.222064	7.67934929482	27430.3914803	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	2	2671.6	0.4	2.70152	2.70152	1.69741507711	557.789578912	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	1	2375.1	0.4	2.148	2.148	1.34962820398	598.004384883	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	2	2277.5	0.4	3.94694	3.94694	2.47993554163	920.386400005	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	3	2176.3	0.4	5.74588	5.74588	3.61024287928	2109.98649122	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	4	2076.3	0.4	7.54482	7.54482	4.74055021693	3979.77986321	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	5	1966.6	0.4	9.34376	9.34376	5.87085755458	8667.36072687	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	6	1875.7	0.4	11.1427	11.1427	7.00116489223	15810.2749344	False
286.0	2890.0	15.4	3	Maxwell	(1, 3)	3	7	1769.0	0.4	12.94164	12.94164	8.13147222988	23904.6741655	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	3	2572.6	0.4	3.25504	3.25504	2.04520195023	409.500767163	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	4	2476.0	0.4	3.80856	3.80856	2.39298882335	602.015417414	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	5	2375.1	0.4	4.9156	4.9156	3.0885625696	1090.22291218	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	6	2277.5	0.4	6.02264	6.02264	3.78413631584	1191.15311881	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	7	2176.3	0.4	7.12968	7.12968	4.47971006209	2632.92020138	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	8	2076.3	0.4	8.23672	8.23672	5.17528380834	5256.69919823	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	9	1966.6	0.4	9.34376	9.34376	5.87085755458	8855.13355775	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	10	1875.7	0.4	10.4508	10.4508	6.56643130083	16138.1019226	False
286.0	2890.0	15.4	3	Maxwell	(1,)	-1	11	1769.0	0.4	11.55784	11.55784	7.26200504707	21346.4267084	False
286.0	2890.0	15.4	4	Maxwell	(1,)	-1	1	2834.0	0.4	2.148	2.148	1.34962820398	811.6102293	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	1	2532.1	0.4	2.148	2.148	1.34962820398	492.121926151	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	2	2432.5	0.4	3.587152	3.587152	2.2538740741	674.950506497	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	3	2336.7	0.4	5.026304	5.026304	3.15811994422	996.015677274	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	4	2236.1	0.4	6.465456	6.465456	4.06236581434	1646.737172	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	5	2134.8	0.4	7.904608	7.904608	4.96661168446	2857.07428122	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	6	2042.1	0.4	9.34376	9.34376	5.87085755458	9094.64437907	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	7	1936.4	0.4	10.782912	10.782912	6.7751034247	13217.9582647	False
286.0	2890.0	15.4	4	Maxwell	(1, 2)	2	8	1844.1	0.4	12.222064	12.222064	7.67934929482	27184.6412274	False
286.0	2890.0	15.4	4	Maxwell	(1,)	-1	2	2734.5	0.4	2.70152	2.70152	1.69741507711	688.416363439	False
286.0	2890.0	15.4	4	Maxwell	(1,)	-1	3	2635.2	0.4	3.25504	3.25504	2.04520195023	861.209521265	False
286.0	2890.0	15.4	4	Maxwell	(1, 4)	4	1	2336.7	0.4	2.148	2.148	1.34962820398	1284.10230162	False
286.0	2890.0	15.4	4	Maxwell	(1, 4)	4	2	2236.1	0.4	4.54658666667	4.54658666667	2.85670465418	4313.08206371	False
286.0	2890.0	15.4	4	Maxwell	(1, 4)	4	3	2134.8	0.4	6.94517333333	6.94517333333	4.36378110438	8575.8420138	False
286.0	2890.0	15.4	4	Maxwell	(1, 4)	4	4	2042.1	0.4	9.34376	9.34376	5.87085755458	16559.2056136	False
286.0	2890.0	15.4	4	Maxwell	(1, 4)	4	5	1936.4	0.4	11.7423466667	11.7423466667	7.37793400478	21576.0107119	False
