Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Sum_temp	Peduncle_length	Peduncle_final_length	Peduncle_surface	Peduncle_PAR	Photosynthetic
125.0	587.9	2.5	2	Maxwell	(1, 7)	7	3	196.4	0	31.5844	0.0	0	True
125.0	587.9	2.5	2	Maxwell	(1, 8, 1)	10	0	196.4	0	31.5844	0.0	0	True
125.0	587.9	2.5	2	Maxwell	(1, 8)	8	2	196.4	0	31.5844	0.0	0	True
125.0	587.9	2.5	2	Maxwell	(1, 10)	10	0	196.4	0	31.5844	0.0	0	True
125.0	587.9	2.5	2	Maxwell	(1,)	-1	11	198.4	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 1, 1)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 1, 3)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 1)	6	4	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 2, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 2)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 3, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 3)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1, 5)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 1)	4	6	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2, 1, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2, 1)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2, 2, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2, 2)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2, 4)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 2)	5	5	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 3, 1, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 3, 1)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 3, 3)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 3)	6	4	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 4, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 4)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 5, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 5)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2, 7)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 2)	2	8	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1, 1, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1, 1)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1, 2, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1, 2)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1, 4)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 1)	5	5	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 2, 1, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 2, 1)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 2, 3)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 2)	6	4	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 3, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 3)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 4, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 4)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3, 6)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 3)	3	7	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 1, 1, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 1, 1)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 1, 3)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 1)	6	4	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 2, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 2)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 3, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 3)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4, 5)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 4)	4	6	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5, 1, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5, 1)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5, 2, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5, 2)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5, 4)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 5)	5	5	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 6, 1, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 6, 1)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 6, 3)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 6)	6	4	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 7, 2)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 7)	7	3	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 8, 1)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 8)	8	2	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1, 10)	10	0	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	3	Maxwell	(1,)	-1	11	171.8	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2, 1, 2)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2, 1)	7	3	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2, 2, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2, 2)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2, 4)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 2)	5	5	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 3, 1, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 3, 1)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 3, 3)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 3)	6	4	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 4, 2)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 4)	7	3	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 5, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 5)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2, 7)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 2)	2	8	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 1, 1, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 1, 1)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 1, 3)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 1)	6	4	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 2, 2)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 2)	7	3	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 3, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 3)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4, 5)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 4)	4	6	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5, 1, 2)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5, 1)	7	3	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5, 2, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5, 2)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5, 4)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 5)	5	5	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 6, 1, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 6, 1)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 6, 3)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 6)	6	4	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 7, 2)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 7)	7	3	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 8, 1)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 8)	8	2	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1, 10)	10	0	212.3	0	31.5844	0.0	0	True
125.0	587.9	2.5	4	Maxwell	(1,)	-1	11	221.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 1, 1)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 1, 3)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 1)	6	4	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 2, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 2)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 3, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 3)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1, 5)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 1)	4	6	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2, 1, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2, 1)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2, 2, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2, 2)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2, 4)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 2)	5	5	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 3, 1, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 3, 1)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 3, 3)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 3)	6	4	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 4, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 4)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 5, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 5)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2, 7)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 2)	2	8	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 1, 1, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 1, 1)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 1, 3)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 1)	6	4	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 2, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 2)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 3, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 3)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4, 5)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 4)	4	6	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5, 1, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5, 1)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5, 2, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5, 2)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5, 4)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 5)	5	5	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 6, 1, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 6, 1)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 6, 3)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 6)	6	4	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 7, 2)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 7)	7	3	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 8, 1)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 8)	8	2	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1, 10)	10	0	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	1	Maxwell	(1,)	-1	11	209.1	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 1, 1)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 1, 3)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 1)	6	4	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 2, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 2)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 3, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 3)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1, 5)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 1)	4	6	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2, 1, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2, 1)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2, 2, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2, 2)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2, 4)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 2)	5	5	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 3, 1, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 3, 1)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 3, 3)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 3)	6	4	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 4, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 4)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 5, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 5)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2, 7)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 2)	2	8	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1, 1, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1, 1)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1, 2, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1, 2)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1, 4)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 1)	5	5	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 2, 1, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 2, 1)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 2, 3)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 2)	6	4	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 3, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 3)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 4, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 4)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3, 6)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 3)	3	7	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 1, 1, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 1, 1)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 1, 3)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 1)	6	4	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 2, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 2)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 3, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 3)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4, 5)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 4)	4	6	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5, 1, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5, 1)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5, 2, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5, 2)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5, 4)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 5)	5	5	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 6, 1, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 6, 1)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 6, 3)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 6)	6	4	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 7, 2)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 7)	7	3	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 8, 1)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 8)	8	2	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1, 10)	10	0	200.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	2	Maxwell	(1,)	-1	11	202.3	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 1, 1, 1)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 1, 1)	8	2	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 1, 3)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 1)	6	4	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 2, 2)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 2)	7	3	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 3, 1)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 3)	8	2	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1, 5)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 1)	4	6	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2, 1, 2)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2, 1)	7	3	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2, 2, 1)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2, 2)	8	2	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2, 4)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 2)	5	5	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 3, 1, 1)	10	0	175.7	0	31.5844	0.0	0	True
126.0	591.8	3.9	3	Maxwell	(1, 2, 3, 1)	8	2	175.7	0	31.5844	0.0	0	True
