Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Blade_sumtemp	Blade_width	Blade_length	Blade_visible_length	Blade_final_length	Blade_visible_surface	Blade_surface	Blade_PAR	Senesc_flag	Photosynthetic
31.0	254.9	0.1	1	Maxwell	(1, 1)	1	1	252.2	0.393	1.88002222987	1.88002222987	7.0	0.0496090017441	0.554136552256	0.0	False	True
31.0	254.9	0.1	1	Maxwell	(1,)	-1	1	152.9	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
31.0	254.9	0.1	1	Maxwell	(1,)	-1	2	189.6	0.4722	5.08093434343	3.10108585859	7.8	0.145545562814	1.79941289773	0.0	False	True
31.0	254.9	0.1	1	Maxwell	(1,)	-1	3	252.2	0.5514	1.9786070554	-0.00124142944597	8.6	2.47031538962e-08	0.818252947762	0.0	False	True
31.0	254.9	0.1	2	Maxwell	(1,)	-1	1	153.1	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
31.0	254.9	0.1	2	Maxwell	(1,)	-1	2	200.6	0.4722	4.12234848485	2.80968181818	7.8	0.119477374627	1.45992971591	0.0	False	True
31.0	254.9	0.1	3	Maxwell	(1,)	-1	1	157.6	0.393	6.08491161616	5.58491161616	7.0	1.50712026515	1.79352769886	0.0	False	True
31.0	254.9	0.1	3	Maxwell	(1,)	-1	2	204.2	0.4722	2.18213383838	1.68213383838	7.8	0.0428245179795	0.772802698864	0.0	False	True
31.0	254.9	0.1	4	Maxwell	(1, 1)	1	1	263.5	0.393	2.11853822314	2.11853822314	7.0	0.0629951518479	0.624439141271	0.0	False	True
31.0	254.9	0.1	4	Maxwell	(1,)	-1	1	154.4	0.393	7.0	7.0	7.0	2.06325	2.06325	0.0	False	True
31.0	254.9	0.1	4	Maxwell	(1,)	-1	2	200.9	0.4722	5.08093434343	2.93293434343	7.8	0.130189533463	1.79941289773	0.0	False	True
