Nom;de;la;demande:Grignon;;;
Pas;de;temps:Journalier;;;;
Date;de;début:01/09/1999;;;;
Date;de;fin:31/08/2000;;;;
Station(s):France;;;;;;
;;;;;;
RG:RAYONNEMENT;GLOBAL;(JOULES/CM2);;;;
TM:TEMPERATURE;MOYENNE;(DEGRES;CELSIUS);;;
PAR:2.02*10000*X;;;;;;
NUM_POSTE;year;month;day;TM;RG;PAR
France;1902;2;5;5.5727272727;324.7;6558940
France;1902;2;6;5.4090909091;394.6;7970920
France;1902;2;7;3.4545454545;432.4;8734480
France;1902;2;8;3.9;438.5;8857700
France;1902;2;9;3.2272727273;438.9;8865780
France;1902;2;10;3.2818181818;492;9938400
France;1902;2;11;4.3272727273;485.8;9813160
France;1902;2;12;3.6363636364;615.7;12437140
France;1902;2;13;3.3636363636;465;9393000
France;1902;2;14;3.8727272727;494;9978800
France;1902;2;15;4.2272727273;429.9;8683980
France;1902;2;16;4.1727272727;591.9;11956380
France;1902;2;17;4.6272727273;477.6;9647520
France;1902;2;18;5;521.6;10536320
France;1902;2;19;4.5545454545;630.8;12742160
France;1902;2;20;4.6727272727;477.9;9653580
France;1902;2;21;4.2818181818;544.7;11002940
France;1902;2;22;4.5727272727;609.5;12311900
France;1902;2;23;4.7909090909;507.5;10251500
France;1902;2;24;5.7727272727;576.4;11643280
France;1902;2;25;5.6272727273;529.4;10693880
France;1902;2;26;4.5454545455;527.4;10653480
France;1902;2;27;4.2181818182;596.4;12047280
France;1902;2;28;4.6454545455;526;10625200
France;1902;2;29;6.8;387;7817400
France;1902;3;1;4.5545454545;602.2;12164440
France;1902;3;2;4.8545454545;581.8;11752360
France;1902;3;3;4.9;897.3;18125460
France;1902;3;4;4.5909090909;883.1;17838620
France;1902;3;5;4.4727272727;912.9;18440580
France;1902;3;6;4.7545454545;915.3;18489060
France;1902;3;7;5.0545454545;887.5;17927500
France;1902;3;8;6.6727272727;963;19452600
France;1902;3;9;6.7454545455;876.7;17709340
France;1902;3;10;5.9363636364;870.5;17584100
France;1902;3;11;5.9272727273;887.1;17919420
France;1902;3;12;5.7545454545;986;19917200
France;1902;3;13;6.1545454545;923.4;18652680
France;1902;3;14;7.0181818182;1018.9;20581780
France;1902;3;15;8.5181818182;1158.8;23407760
France;1902;3;16;9.1909090909;1132.7;22880540
France;1902;3;17;8.5545454545;907.5;18331500
France;1902;3;18;7.9363636364;961.6;19424320
France;1902;3;19;7.5363636364;922.6;18636520
France;1902;3;20;7.9636363636;1040.5;21018100
France;1902;3;21;7.4818181818;1010.8;20418160
France;1902;3;22;7.4363636364;1170;23634000
France;1902;3;23;7.3727272727;998.4;20167680
France;1902;3;24;8.0181818182;1043;21068600
France;1902;3;25;8.3909090909;1134.5;22916900
France;1902;3;26;8.6727272727;1079;21795800
France;1902;3;27;8.6545454545;907.7;18335540
France;1902;3;28;8.5818181818;1097.5;22169500
France;1902;3;29;9.2727272727;1091.5;22048300
France;1902;3;30;8.9454545455;1042.5;21058500
France;1902;3;31;9.2181818182;1047.3;21155460
France;1902;4;1;9.8818181818;1365.6;27585120
France;1902;4;2;10.6;1355.4;27379080
France;1902;4;3;9.9909090909;1001.8;20236360
France;1902;4;4;8.1090909091;1053.4;21278680
France;1902;4;5;8.4;1249.9;25247980
France;1902;4;6;9.4909090909;1532;30946400
France;1902;4;7;9.1545454545;1448.3333333333;29256333.3333333
France;1902;4;8;7.9636363636;1438.1;29049620
France;1902;4;9;9.2363636364;1465.8;29609160
France;1902;4;10;10;1608.7;32495740
France;1902;4;11;9.7545454545;1402.1;28322420
France;1902;4;12;9.9727272727;1340.7;27082140
France;1902;4;13;10.3727272727;1319.2;26647840
France;1902;4;14;11.5818181818;1625.7;32839140
France;1902;4;15;10.6909090909;1581.7;31950340
France;1902;4;16;10.2272727273;1453.9;29368780
France;1902;4;17;10.6909090909;1698.5;34309700
France;1902;4;18;10.2818181818;1538.4;31075680
France;1902;4;19;10.3181818182;1719.4;34731880
France;1902;4;20;10.9181818182;1445.1;29191020
France;1902;4;21;11.7636363636;1643.6;33200720
France;1902;4;22;12.0636363636;1789.1;36139820
France;1902;4;23;12.5272727273;1706.6;34473320
France;1902;4;24;13.6545454545;1659.3;33517860
France;1902;4;25;13.6545454545;1618.6;32695720
France;1902;4;26;12.7272727273;1442.1;29130420
France;1902;4;27;12.2363636364;1527.2;30849440
France;1902;4;28;11.8363636364;1467.9;29651580
France;1902;4;29;11.9727272727;1342.9;27126580
France;1902;4;30;12.5;1394.1;28160820
France;1902;5;1;13.0272727273;1464.6;29584920
France;1902;5;2;13.0545454545;1582.9;31974580
France;1902;5;3;12.5272727273;1483.1;29958620
France;1902;5;4;12.0818181818;1862.8;37628560
France;1902;5;5;12.0545454545;1697.2;34283440
France;1902;5;6;12.3181818182;1606.6;32453320
France;1902;5;7;13.5818181818;1306.9;26399380
France;1902;5;8;13.4;1275.8;25771160
France;1902;5;9;13.2727272727;1528.7;30879740
France;1902;5;10;13.9818181818;1570;31714000
France;1902;5;11;12.9181818182;1662.5;33582500
France;1902;5;12;12.3727272727;1522.4;30752480
France;1902;5;13;12.2727272727;1820.4;36772080
France;1902;5;14;12.3;1461.3;29518260
France;1902;5;15;12.1090909091;1318.5;26633700
France;1902;5;16;12.7090909091;1603.7;32394740
France;1902;5;17;13.4636363636;1693.4;34206680
France;1902;5;18;14.2545454545;1774.4;35842880
France;1902;5;19;14.2636363636;1700.4;34348080
France;1902;5;20;14.1181818182;1759.2;35535840
France;1902;5;21;14.3363636364;1782.9;36014580
France;1902;5;22;13.9545454545;1740.6;35160120
France;1902;5;23;14.0272727273;1979.6;39987920
France;1902;5;24;15.0636363636;1908.5;38551700
France;1902;5;25;16.5818181818;1978.9;39973780
France;1902;5;26;15.3181818182;1495;30199000
France;1902;5;27;14.6727272727;1655.2;33435040
France;1902;5;28;14.3363636364;1753.5;35420700
France;1902;5;29;14.4727272727;1819.2;36747840
France;1902;5;30;14.5272727273;1772.2;35798440
France;1902;5;31;13.6272727273;1543.3;31174660
France;1902;6;1;14.4454545455;1501.1;30322220
France;1902;6;2;16.1181818182;1700.9;34358180
France;1902;6;3;15.9272727273;1866.4;37701280
France;1902;6;4;15.3272727273;1928.4;38953680
France;1902;6;5;16.3363636364;2007.9;40559580
France;1902;6;6;16.0454545455;1862.5;37622500
France;1902;6;7;16.3181818182;1835.9;37085180
France;1902;6;8;16.7090909091;1655.1;33433020
France;1902;6;9;16.7545454545;1914.7;38676940
France;1902;6;10;16.9;1507;30441400
France;1902;6;11;16.7818181818;2005.9;40519180
France;1902;6;12;16.1454545455;1756.1;35473220
France;1902;6;13;16.3;1881.3;38002260
France;1902;6;14;16.7454545455;1874.1;37856820
France;1902;6;15;15.9;1506;30421200
France;1902;6;16;16.4363636364;1801.3;36386260
France;1902;6;17;17.0909090909;1944.1;39270820
France;1902;6;18;17.5454545455;1731;34966200
France;1902;6;19;16.8090909091;1819.3;36749860
France;1902;6;20;16.6545454545;1625.9;32843180
France;1902;6;21;16.8909090909;1757.3;35497460
France;1902;6;22;17.1818181818;1853.4;37438680
France;1902;6;23;16.8818181818;2135.5;43137100
France;1902;6;24;17.6545454545;2135;43127000
France;1902;6;25;17.5090909091;2036.6;41139320
France;1902;6;26;18.1727272727;2028.3;40971660
France;1902;6;27;19.6363636364;1981.3;40022260
France;1902;6;28;19.3363636364;1814.3;36648860
France;1902;6;29;18.2181818182;1949.5;39379900
France;1902;6;30;18.7363636364;2083;42076600
France;1902;7;1;19.1727272727;1851.6;37402320
France;1902;7;2;19.5818181818;1617.6;32675520
France;1902;7;3;18.8454545455;1785.6;36069120
France;1902;7;4;18.6181818182;1794.4;36246880
France;1902;7;5;18.4818181818;1711.9;34580380
France;1902;7;6;17.6454545455;2074.5;41904900
France;1902;7;7;17.3181818182;2078.2;41979640
France;1902;7;8;17.1636363636;1911.2;38606240
France;1902;7;9;17.5636363636;1801;36380200
France;1902;7;10;17.5636363636;1767.3;35699460
France;1902;7;11;18.0454545455;1894.5;38268900
France;1902;7;12;17.6909090909;1409.8;28477960
France;1902;7;13;18.4090909091;1659.1;33513820
France;1902;7;14;19.2090909091;1996.6;40331320
France;1902;7;15;20.4272727273;1747.3;35295460
France;1902;7;16;19.8636363636;1811.5;36592300
France;1902;7;17;20;1510.4;30510080
France;1902;7;18;20.3636363636;1782.6;36008520
France;1902;7;19;20.1363636364;1688.1;34099620
France;1902;7;20;19.2454545455;1588.1;32079620
France;1902;7;21;19.8;1856.1;37493220
France;1902;7;22;19.7909090909;1594.7;32212940
France;1902;7;23;19.0454545455;1723.2;34808640
France;1902;7;24;19.8363636364;1768.7;35727740
France;1902;7;25;20.2454545455;1875.3;37881060
France;1902;7;26;20.4;1755.9;35469180
France;1902;7;27;20.2909090909;1647.7;33283540
France;1902;7;28;20.1909090909;1532.4;30954480
France;1902;7;29;18.9909090909;1445.2;29193040
France;1902;7;30;18.4090909091;1834.9;37064980
France;1902;7;31;19.7363636364;1854.4;37458880
France;1902;8;1;20.5090909091;1652.4;33378480
France;1902;8;2;19.7;1638.6;33099720
France;1902;8;3;18.9454545455;1520.8;30720160
France;1902;8;4;19.1363636364;1719;34723800
France;1902;8;5;19.8363636364;1843.2;37232640
France;1902;8;6;19.2454545455;1589.8;32113960
France;1902;8;7;18.2;1542.7;31162540
France;1902;8;8;18.0090909091;1374.6;27766920
France;1902;8;9;18.3272727273;1685.5;34047100
France;1902;8;10;18.1909090909;1683.1;33998620
France;1902;8;11;18.3909090909;1648.9;33307780
France;1902;8;12;17.6454545455;1719.8;34739960
France;1902;8;13;17.0545454545;1478.3;29861660
France;1902;8;14;17.3181818182;1511.9;30540380
France;1902;8;15;18.3818181818;1623.1;32786620
France;1902;8;16;18.2909090909;1428.6;28857720
France;1902;8;17;18.7636363636;1508.6;30473720
France;1902;8;18;19.6272727273;1562.7;31566540
France;1902;8;19;18.8636363636;1636.4;33055280
France;1902;8;20;18.2090909091;1501.1;30322220
France;1902;8;21;18.5;1708.7;34515740
France;1902;8;22;17.8909090909;1500.4;30308080
France;1902;8;23;18.3454545455;1566.1;31635220
France;1902;8;24;16.8909090909;1295.6;26171120
France;1902;8;25;16.7727272727;1261.2;25476240
France;1902;8;26;17.5363636364;1296.3;26185260
France;1902;8;27;17.6090909091;1194.6;24130920
France;1902;8;28;16.9363636364;1510.3;30508060
France;1902;8;29;16.2363636364;1589.1;32099820
France;1902;8;30;16.5363636364;1654.6;33422920
France;1902;8;31;17.3272727273;1532.5;30956500
